,ProductName,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryNumberOfCharges,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
Census_InternalPrimaryDisplayResolutionVertical,-0.021230285799073725,0.00022672773167529574,-0.013038590631519879,0.018176677954341587,-0.010467392942254015,0.06127010986756325,-0.06973508772947103,-0.00672299326966863,0.019869234264743994,-0.01009351610718235,0.026280339421186943,-0.010202551914751426,-0.015325306824066003,-0.13488913309382916,-0.03354343076019574,-0.09590191829485331,-0.036666176461215415,0.14398948976783688,-0.13230491688320528,-0.13173046485822884,-0.08728257906572563,-0.09049522326618399,0.0624896918184916,-0.0019603720024553685,0.00470066640539728,0.04754524363350318,-0.06777190306769633,-0.012197525313839231,-0.00046028050756222557,0.03892298473474103,0.007798728901090462,0.09719237967740489,0.04410013694664231,0.3178369493078539,0.06142224553259206,0.16751124712548385,-0.0002523292385700491,0.23329538545478043,-0.03358574738775581,-0.017262769914138526,0.34006876018011745,0.10439970046377098,0.2771593592514811,0.9015470699112434,1.0,-0.06455574885460606,0.0034961856372212573,-0.09587590154711052,-0.12707438273670252,0.1502299873289454,-0.07746218499471753,-0.0751448849666848,-0.07507895028022998,-0.031446415197209046,0.09224460213397903,0.09333995379575208,0.007613675545620835,0.007953025455774613,-0.027093431195220532,0.07674935487121932,0.00016171830799018103,0.022587853981531774,0.01663067527659703,0.008327275059362574,-0.1464394735198989,-0.12388214609501629,0.007326256200701867,0.0004867279889586456,0.043046051133537204,0.2083325316519946,0.3352664532175754,0.21477789541527412,0.0887631937852393,-0.044828214265966324,0.013926752159809994
Census_PowerPlatformRoleName,-0.004058108455258192,-0.0004192855152533603,0.012556840998025669,-0.010161791433347852,0.0035876578414203155,0.014359195717138876,0.005123463952640269,-0.007708875784806181,0.0020588641369336377,-9.959323729869687e-05,-0.011695732809497903,0.013799604210336778,0.011092052238972926,-0.015549756992032598,0.03930373601677669,0.12643565461380568,0.00495705060248146,-0.088332863012971,0.1401998197439083,0.09793466951725088,0.08798723417877712,0.09835933160042683,-0.0312008995683584,5.295920320434169e-05,0.007785825646028079,-0.055074685713939024,0.026502718728980773,0.03425132982990665,0.00011721542074793272,0.2845605881577386,0.09249925099405511,-0.10580104801845823,-0.054380264538630464,-0.025409808578698997,0.11838609108605559,-0.0031774752409770217,0.00010416591956518159,0.010975720556495263,-0.09001537565893541,-0.019992315344557875,-0.10913214816223243,0.24756250950517447,-0.3405922801500648,-0.09144635454793701,-0.06455574885460606,1.0,0.14197118123654756,0.1264833643993991,0.10650597170720266,-0.09880095821913319,0.035486590145586895,0.08299331350585872,0.0915465329896078,0.09179626028794728,-0.0368183319094674,-0.03639920363965033,0.062479452989017525,-0.0023310767194789127,-0.04996755828393527,0.09579887520622944,0.0006096495427974557,-0.0019458157098137625,-0.006813735319563504,-0.003963741661017831,0.23880188393734839,0.07718549870999744,0.13151895548209253,0.0009822008578539748,-0.07779350298141234,0.23131282964212876,0.1694255862028994,0.4022559458287385,-0.09192974580029337,0.024751008000174764,-0.041914345788266485
Census_InternalBatteryNumberOfCharges,-0.009813799614688217,-0.0002628139494298163,0.007665707018932152,-0.006166538639678617,-0.0021565980854753395,0.018605552127209404,-0.019628484310908127,-0.008969630607600343,0.010303351811359562,-0.007676671874698178,-0.00185383895887459,-0.0004645733537241658,-0.011711415092320395,0.00979641215342646,-0.014277389299373194,0.08863537778302547,-0.012824397967174455,-0.019892504247298808,0.05789490607768767,0.0302653638264052,0.0286321986939684,0.035192082909996564,-0.001070184477432625,-0.00043410136606976223,-0.0016009251183013347,-0.03060174102350302,-0.003618167729901809,0.0081108126010216,-0.00011635874920425523,0.11391255991023977,-0.003927493856142202,0.02531347454675902,-0.0032836039685780177,-0.0010104204508284728,0.027748493555691842,-0.04472798441945178,-6.463962725882404e-05,0.05784584383319773,-0.08393851371570708,-0.02038141156001156,-0.05700411188896285,0.08512063614155863,-0.07580487696745648,-0.022262837077983346,0.0034961856372212573,0.14197118123654756,1.0,0.08867277492440703,0.03411108776427329,-0.026571818046944987,-0.0015329706760222944,0.01469257813156827,0.016230945731069393,0.051730261704612056,0.007777172111826549,0.00833441196735681,0.03702093078820232,-0.0017921185317730276,-0.023973501269698973,0.0703136323248671,-0.00025796702590165864,-0.00031187187545246326,-0.0074694095499304005,-0.0003042561091614633,-0.017766600402369864,-0.007041831457578722,-0.021052668572301068,-3.4630101465515384e-05,-0.00822674650306097,0.13120028602835337,0.010214228651968318,0.3231244385184124,0.0004985527067545558,0.003521491042581614,-0.020716978100347158
Census_OSArchitecture,0.07209116373955646,0.0022534997131958305,0.01139461740249088,-0.013541270132713147,0.008657723013160857,-0.009605150369315339,-0.05262897920552625,-0.013460746896404526,-0.06587797382584906,0.005972353322220797,-0.010024074471817876,-0.004610307201118947,0.007661511870073091,0.037541243552914036,0.003558464609851283,0.9894142417136995,0.00927579646828732,-0.1008351515215752,-0.0889503170363106,0.06401060317699914,0.20716809232507194,-0.06279186186964837,-0.009804858158265676,-0.00011437781472287255,-0.004769707443328699,-0.020565527706521498,0.01543884599102784,0.012407569067646597,-0.00013580110664262665,0.08346316180950145,-0.012680606759344144,0.07178179135804365,0.06284948628425421,-0.14981103723345604,0.01433244668106587,-0.014487966330397142,-0.00020070927798504837,0.18349586484956723,-0.20680994519641632,0.016381295849188928,-0.20790637846746698,0.027363797163279774,-0.07867197253849655,-0.16219274121740412,-0.09587590154711052,0.1264833643993991,0.08867277492440703,1.0,0.10814876215059697,-0.10099918774922197,0.04875981163105287,-0.09184494291547694,-0.09412923896422756,0.024492126702501674,0.004767776052840127,0.0038957658139948275,0.0438137351338304,-0.002592361726583605,0.024691484150468426,-0.12135830008459789,0.0016321147025630733,-0.0008740811712491372,0.002777067846098136,0.0006363628391207091,0.009286415850924486,-0.027545873351008703,-0.2261651426023681,0.0014323674545515315,-0.006149960656163347,0.07595039785664427,-0.02430014976797998,0.29802555537602227,-0.04723371610889558,0.0009316114956438526,-0.07275655054950189
Census_OSBranch,0.036954700806884205,0.001274907630123211,0.03290590377952458,-0.03901491111098557,0.0514210942108989,0.03419896436790236,0.023027465737654403,0.023084533232609932,-0.03708272891520276,-0.005788610397529799,-0.009834140009389996,0.013704194559354425,0.0057427796742378166,0.01343234628464238,0.05085444923869645,0.10790039170366787,0.05656227749242097,-0.5686136773639647,0.06727926733610155,0.8912090331811318,0.2839980806125334,0.06595856699513167,-0.11694479297152281,0.005593117724000539,-0.0165447723282345,-0.2673030865053991,0.03242221492157494,0.009683376112987994,0.0001875611289228361,0.08799150828403178,-0.015823004322251803,-0.029861307299288542,-0.014978336802287965,-0.1332560618548037,-0.008898038869867043,-0.07356013204120534,-0.00022896003007218617,-0.000925030385223366,-0.05405322643982582,0.001663643891958256,-0.1576327762762643,0.02933388526676688,-0.12550763427983622,-0.1316573426014063,-0.12707438273670252,0.10650597170720266,0.03411108776427329,0.10814876215059697,1.0,-0.6348567985162845,0.3032317765657608,0.04552889627379982,0.05483767887072624,0.1623070104174037,-0.0186103336586254,-0.01851639644186627,0.05052207163367454,0.010130069530570732,0.04102183286900627,0.06749583827788319,0.002054219923703518,-0.002372958268151936,0.09753993447821054,0.018636127885992677,0.06945171300274657,0.03443606697707157,0.054379670367711665,0.00027867845521708346,-0.006009459749392511,0.0411430839178741,-0.011360087194051894,0.08322403178353616,-0.10964863475668146,0.018880413171594546,-0.04038407419338564
Census_OSBuildNumber,-0.21493773023399054,-0.0048094345907803634,-0.03455562062715958,0.0453707197923452,-0.056037383819512135,-0.021309045198901564,-0.005399220154540957,-0.06935362366770903,0.20481734212370117,0.010130904398167278,0.013661615230155931,-0.01612656704030787,-0.01936707746447656,-0.0016265899407209555,-0.3052667071963151,-0.10044000428176304,-0.2915808535957591,0.9378926475234829,-0.031385016791015484,-0.7309290821460773,-0.5238710192497319,-0.12226067450850273,0.13190079363837376,-0.009266041207236696,0.013850594928848969,0.12545315090003317,-0.10832022138782979,0.0025503918990950384,-0.00016919068770977113,-0.08296533594293495,-0.029872768540602352,0.01612357062723861,0.010670922572693722,0.14562127799826632,0.010452817175700863,0.07975987495143401,-0.0002993468361780214,-0.016865013882067254,0.09238458442064675,0.0015658638075699391,0.16556600162708027,-0.016675967268323103,0.12021009005665917,0.1607336147549353,0.1502299873289454,-0.09880095821913319,-0.026571818046944987,-0.10099918774922197,-0.6348567985162845,1.0,-0.5642081954922347,-0.06890214674033952,-0.08335698068053085,-0.14890621453326464,0.028102123663069016,0.028176727982635527,0.08302222297159993,-0.010451812430252793,-0.08341186901502325,-0.0660347246217673,0.001823767636555191,0.001901801550547721,-0.06949233352838356,0.009411459440745942,-0.06399865707319433,-0.022747489870733762,-0.00974084370284534,0.000287004136894307,-0.004110787474130441,-0.030726794823349432,0.029923365282982204,-0.07776347541201167,0.12776700923457446,-0.02287498893484826,0.02948552920619853
Census_OSBuildRevision,-0.01874785982154196,-0.00046298920901674745,0.024400049974732215,-0.024272632634574055,0.009781160791454519,0.02458377651226007,-0.014249543052036288,0.017312833852441943,0.01873273536152654,-0.0049261535353772945,-0.017532333800912778,0.014772268907694718,0.03686836035659448,-0.010925440110119635,-0.019862187546279796,0.04874259287158109,-0.02588300570788207,-0.4932483098682117,-0.07068571644085629,0.3104560717946301,0.2140823388844753,0.10455008016712233,-0.05872397661899677,0.009166439266619716,-0.005663083394134951,-0.3417397413933363,0.08758690100442938,-0.005967133519369201,0.00017176168486272814,0.023305798062738983,0.018083146645289285,-0.010069876175401242,-0.01333433848963563,-0.0797944327355749,0.003576949608800947,-0.031210618985906907,-0.00012575411008380216,0.019164408443216,-0.09014766307121508,0.019210537247411463,-0.08712785697292119,0.003129564683998927,-0.0523173036403231,-0.08220572832633177,-0.07746218499471753,0.035486590145586895,-0.0015329706760222944,0.04875981163105287,0.3032317765657608,-0.5642081954922347,1.0,0.08357504419344403,0.08334989519823655,0.018474405523116976,-0.040598697979740944,-0.04239504588229926,-0.1722158206427815,0.011929430558540162,0.13764996585820086,0.17930614394827785,-0.0013301534955583408,-0.0008433325381892615,0.28102079419859605,-0.002765764677976588,0.030611427354311847,0.0035210317501793067,-0.05691339730174385,-0.00015582918052499712,0.0155240537650408,-0.001297539367897171,-0.021979441019259045,0.021668210702315473,-0.022222064784166193,0.001628853669769925,-0.009341626366949173
Census_OSEdition,-0.03697676379305285,-0.0012580128888717984,-0.008029940552723325,0.007004548430606605,0.01035596034625431,-0.0004396608737636513,0.08112531837727247,0.030846466633162893,0.028357902137905275,-0.021100998465320323,0.002705506727477548,0.0025190943782305163,-0.06553450246768634,0.04682711950239699,0.13465995819837895,-0.09100445963772748,0.018422511761875714,-0.062282144293312566,0.34741101018594395,0.050148790927265895,0.057983850266888154,0.6553077098061557,-0.02976235801052835,0.0013917249693347652,-0.005522443601123944,-0.040026813528427595,0.028069876467215028,-0.005714756820659841,-0.0005621315339746636,0.14817559722407403,0.3179045067876729,-0.05594284090134681,-0.058413351898826744,-0.0014759257061213499,0.0028566432260760475,-0.03738796998713506,-2.771417764751855e-05,-0.08631494809754642,0.06324217354192274,-0.024888735492950485,-0.017610853886132483,0.04085272169338794,-0.08414459398002276,-0.04371699366519699,-0.0751448849666848,0.08299331350585872,0.01469257813156827,-0.09184494291547694,0.04552889627379982,-0.06890214674033952,0.08357504419344403,1.0,0.9321963126995843,0.06874436280632253,0.05327831212023342,0.05264438540542083,0.03943642685810404,-0.006177868285595579,-0.07631962972942173,0.12867133856649063,-0.00265414500165083,-0.0018873048823121494,0.005928940542574021,-0.007963665192949313,0.054768780785336306,0.05204596705927649,0.22558385720934218,0.000444889441796657,0.058661101717567464,0.009441309548916782,-0.027839207546134746,-0.013964541323573913,0.022123013523938802,-0.021274223663998063,0.003630833900649283
Census_OSSkuName,-0.03685463205188562,-0.001286124784022282,-0.010789655145924216,0.009793718798822196,0.01357291153996942,-0.006721681909387323,0.10413873204987538,0.038120352663292514,0.02818519361432699,-0.020471657252622687,0.0008567711059963637,0.0007208534602162001,-0.07322586704249409,0.04315282971181999,0.14305377978978692,-0.09320377729187464,0.02500271904610193,-0.0761104015890895,0.44309181286975674,0.06422625647016593,0.07011482379533555,0.7181515025998786,-0.031675526713838414,0.0015508096338721802,-0.006000543937760427,-0.04021991275594007,0.03185324943208508,-0.004091657508053747,-0.0005749193529988412,0.1512001969043865,0.3226603570660087,-0.06628320842957484,-0.061238587972397264,0.004527818791005713,0.000820113151444217,-0.042274014532260755,-5.125765182041315e-06,-0.09425406613043998,0.08047798864229466,-0.026522687057319524,-0.018190699347857095,0.037974741107760175,-0.08747572284917424,-0.040918806669617676,-0.07507895028022998,0.0915465329896078,0.016230945731069393,-0.09412923896422756,0.05483767887072624,-0.08335698068053085,0.08334989519823655,0.9321963126995843,1.0,0.0803687370565303,0.0690712285142,0.0688574009600547,0.04399194369704219,-0.006876581992449187,-0.08746034390732678,0.16755174092032243,-0.002836000136603461,-0.00197047871324824,0.004310350893032278,-0.00853730559529651,0.058560231509706254,0.06396767146094527,0.26167362619408574,0.0005143945557969688,0.056868517016946875,0.005584126419963085,-0.03654860705531442,-0.009855625637793053,0.012203452817077432,-0.028115975684562425,0.0011136111681072198
Census_OSInstallTypeName,0.005576989711530365,9.009368617547285e-05,0.003351100598876194,-0.0014852949238546081,0.014200089219991482,0.07230914065413263,-0.01411242286192852,-0.00026947761624405693,-0.00934256039553153,-0.014738715811985686,0.011473533370578708,0.011108099810377553,-0.044998234617617774,0.03538157220887967,0.005558433717257504,0.02421322295322604,0.013752202339044504,-0.1306800415541438,0.1746966516817122,0.16725818317804167,0.07981546996101534,0.08538470854520283,-0.028855885038842,0.00018625020614690624,0.01196840999323495,-0.0679295269854628,-0.12266487590605986,0.024047573621288967,-0.0006459173395020215,0.08636844613659417,-0.02082154994948791,-0.03659296036436727,-0.015187187130530728,-0.028505961240836597,-0.013640634965557724,-0.06523351300779968,-0.0003016789001022184,-0.003470395366162421,0.014335408497610329,-0.0878942686305316,-0.058029676391027435,0.028020980047914906,-0.0758732795612483,-0.0225624417864893,-0.031446415197209046,0.09179626028794728,0.051730261704612056,0.024492126702501674,0.1623070104174037,-0.14890621453326464,0.018474405523116976,0.06874436280632253,0.0803687370565303,1.0,0.04379984214030534,0.045990160322794654,-0.0240956187600163,0.0015909260970006982,-0.09054060998143372,0.08558556338772305,-0.0007183199019459549,0.0026887765445732627,-0.04831868501293515,-0.007561914869543552,0.030623081604742655,0.03635699700634484,0.1580437836757124,0.00015343012785069262,-0.036547588326194244,0.04930936821828267,0.01248770456629407,0.10100992733582484,0.028493257810617862,0.016325555368681428,-0.03950129584565713
Census_OSInstallLanguageIdentifier,0.016065222688792784,-0.0014575947568222414,-0.014425086403932452,0.011506791332617798,0.018705983133731976,0.018667106768633673,0.0077854210684498125,0.03691970790029211,-0.015965002763050237,0.10035406837148342,0.09097391825706558,-0.1308549453667416,-0.12060844875774755,0.12033311682186625,0.0176153171609254,0.00461049380533366,0.02387137747797019,0.016364614476113537,0.005153004655936942,-0.015294437445108729,-0.0027701869211072864,0.0008261296593956519,0.047674803045287706,6.951607530722422e-05,-0.005299510876979693,0.038718096083998184,-0.03762542872153995,0.005269257438523303,-0.0004636117699324485,-0.06185429298811807,-0.009461787781335461,0.029181289655132534,0.030654589083181204,0.0496703005731871,0.013532325432155382,0.033216818683751176,-4.1952273710236165e-05,0.07632916227574205,-0.12725734867596575,0.0008293694040394362,0.024186557324539375,-0.037886756937512596,0.03990536473138539,0.08521562350472565,0.09224460213397903,-0.0368183319094674,0.007777172111826549,0.004767776052840127,-0.0186103336586254,0.028102123663069016,-0.040598697979740944,0.05327831212023342,0.0690712285142,0.04379984214030534,1.0,0.9884676260915024,0.003973980807775443,-0.0026613597530896153,-0.015944283934738783,-0.04062263447631294,-0.0007417311054266814,-0.001959998809253029,0.01014863712417446,0.002418146444875343,-0.08936354303287299,0.0127801471694163,-0.030789803260722087,-0.00034219208895556303,-0.003790006610349407,-0.05994622230760283,-0.003914117718736146,0.020184414516193048,0.043200875317040845,-0.03648692012451145,0.0025464337824885183
Census_OSUILocaleIdentifier,0.015697431598731673,-0.001481729284023386,-0.014121957615509597,0.011022191027482468,0.018542123120263147,0.016888393549309797,0.0069053537569689315,0.036376341412779414,-0.015655613369800883,0.09533970476656263,0.0914375805374188,-0.12595493348796313,-0.12134499515142143,0.1215775593080702,0.017695960560879177,0.0037693155128476438,0.023661103199671244,0.016621823149165323,0.005355118644084777,-0.015314198208599458,-0.00364060999911013,0.002058697164126169,0.04928363495152526,1.5722485504373754e-05,-0.005724526688409146,0.03866840944929976,-0.03834267811722337,0.005020507065495557,-0.0004728449439418998,-0.06282859498696941,-0.009267249621877856,0.03021887409733303,0.02911052376558588,0.05145672349171252,0.015402584691853018,0.0347940928856403,-4.0868036280349096e-05,0.0772599926394416,-0.12779918827499773,0.0008365749256879436,0.02493069124486594,-0.03708921378750539,0.040741830000990624,0.08621834304964088,0.09333995379575208,-0.03639920363965033,0.00833441196735681,0.0038957658139948275,-0.01851639644186627,0.028176727982635527,-0.04239504588229926,0.05264438540542083,0.0688574009600547,0.045990160322794654,0.9884676260915024,1.0,0.005014743879073061,-0.002667174010390063,-0.01812054893326128,-0.04198697416067554,-0.0006478919451835989,-0.001981266417511585,0.009652838288689194,0.002451079470243101,-0.09263288867904304,0.012628412048064424,-0.03134477348754864,-0.0003424372287361881,-0.003529192891548443,-0.059987917856948465,-0.004936807771726579,0.020306430102922875,0.044522199411089376,-0.04134056311131044,0.0017858107928985076
Census_OSWUAutoUpdateOptionsName,0.008095665657354126,0.0005766202437974728,-0.01941083907746785,0.018865855933566062,0.004852766371371035,-0.08972712365512484,0.13889014787484855,0.021649240632675905,-0.009474999687805286,-0.01553132583689369,0.01335153229316419,-0.009924251934284398,-0.02445531672336674,0.01188834247900715,0.07220919517155486,0.0432947015297987,0.00396139771188986,0.0685911275301452,0.09215321268918378,0.037537830285780026,-0.0052657723570805675,0.059759069365211664,0.01119749305166203,-0.0010856585974668791,-0.008331068851918626,0.039681012684871536,0.15063849138291452,-0.0003752455791799867,-0.000675188264629526,0.06927579168896301,0.18531201701123906,0.02379889214815296,0.011268613809704451,-0.025502655455532052,0.004521675322617727,-0.003815177138353527,-3.169411548391805e-05,-0.016220331472024813,0.06246141182439917,0.06444679394985771,-0.0029955214952704,0.023433872602160802,-0.01646721024475047,0.014893472654739838,0.007613675545620835,0.062479452989017525,0.03702093078820232,0.0438137351338304,0.05052207163367454,0.08302222297159993,-0.1722158206427815,0.03943642685810404,0.04399194369704219,-0.0240956187600163,0.003973980807775443,0.005014743879073061,1.0,-0.008985726889675678,-0.21099686279757096,-0.03620250496133177,0.0012088670547820348,-0.0016062770591516748,-0.1009167399543899,0.00022682778299211025,0.02702081221245175,0.010022442896586136,0.10236293633447392,-0.00015636033715317569,0.0005554344144609267,0.046487129912806215,0.036850516133779335,0.05693063743597425,-0.014630633312756406,0.04247126599871171,-0.01623123927259925
Census_IsPortableOperatingSystem,-0.0006461207748263649,-6.400548373427194e-05,1.546024383352752e-05,-0.0008944686466036851,-0.001087743925185043,0.0031408222352617555,-0.007621162667093448,-0.001747392942030498,-0.05644596807949241,-0.00047963436305872495,0.001855603479704693,0.004531406999605166,0.0029741856648958665,-0.0034394923416595263,-0.002108170547370523,-0.002645784191294473,-0.0018514974484868626,-0.008846310218785548,-0.015062447449674476,0.010292183894530552,0.0019174311194799668,-0.010693115266668293,0.0027821551577020313,-0.00012560134347214857,-0.00050974422556166,-0.008031175036763441,-0.002085363777053231,-0.0001872778562836473,-2.8412711718651572e-05,-0.003064606765098474,-0.000820182018021934,-0.002416346221732546,0.0018949042266319218,0.005108454974501751,0.0013240213164744702,0.004015842231523544,-1.3517645189926356e-05,0.013345617238365328,-0.0028672453487742066,0.0014674266178868565,0.008155736783645527,0.0011849394604583265,0.0045433855524359594,0.00755098082767941,0.007953025455774613,-0.0023310767194789127,-0.0017921185317730276,-0.002592361726583605,0.010130069530570732,-0.010451812430252793,0.011929430558540162,-0.006177868285595579,-0.006876581992449187,0.0015909260970006982,-0.0026613597530896153,-0.002667174010390063,-0.008985726889675678,1.0,0.015634497927598676,-0.0025918618397857535,-7.278195445034209e-05,-7.353658887919405e-05,0.0006830479789198242,-0.0002720574278189043,-0.004152763739644208,0.001259824619910794,-0.013661775662836722,-9.5054149697937e-06,-0.001680166126013954,-0.0037917929515416484,-0.002639097190473124,-0.005052393457204051,0.0026209909707883353,-0.003066142837865364,0.002497010901740836
Census_GenuineStateName,-0.02259541882580388,-0.00048526841244315717,0.02207914559110837,-0.02577836255282328,-0.0022038580116198205,0.06277620608542517,-0.12393596463393503,-0.022134379998161067,0.02010016597580187,0.022585990180948617,-0.023229993343967782,0.004770568712525504,0.0742482039262718,-0.04343116649614779,-0.018802390530280894,0.02511130427454095,-0.024298603301109462,-0.06614962258992453,-0.2712371449297313,0.045112913802564845,0.01769129731986189,-0.15761984475298974,-0.01023113366624693,-4.100741677252826e-05,0.00018937355549304637,-0.07271289715316889,-0.04276481625682186,-0.02484437409972759,0.0007834288308440239,-0.08194921380201982,0.016451354765012808,0.050831473329006345,-0.002516846339036803,-0.020407711297104145,-0.005727410615662247,0.028718790016236038,0.00034953511055286747,0.07060654433388104,-0.130777474585033,-0.01584443633407255,-0.020483704462597934,0.02775141436798952,0.031344754720698545,-0.058883843325248715,-0.027093431195220532,-0.04996755828393527,-0.023973501269698973,0.024691484150468426,0.04102183286900627,-0.08341186901502325,0.13764996585820086,-0.07631962972942173,-0.08746034390732678,-0.09054060998143372,-0.015944283934738783,-0.01812054893326128,-0.21099686279757096,0.015634497927598676,1.0,-0.11018544663416638,-0.0014898252898013936,-0.0009947921624525952,0.08055147443549944,-0.0031980142754701748,-0.045012341296861866,-0.04168522667437426,-0.2545274900601143,-0.00018542068217930507,0.15461169911502304,-0.08643676426746881,-0.04235182742990539,-0.06596648038714252,-0.000320155394412196,-0.05715037754680088,-0.0033700369735061323
Census_ActivationChannel,-0.09331690908421152,-0.002472717785162645,-0.0019141641095078426,0.013140744552603613,-0.0014031068960861496,0.025241141062917326,0.12526968862374735,-0.005988913933774025,0.09120863610908071,0.0016895570208419438,-0.008087561836044832,0.01007303759443013,-0.013068121801819007,-0.034969913483966865,-0.13986454475362917,-0.12122276487774443,-0.1469587122202549,-0.012819632915570638,0.1573285289011278,0.06392586056145175,-0.017852753018974793,0.14938600505624872,-0.029736247852625786,0.0008796988640839927,0.006861200776441317,-0.21043316847714977,-0.02272034380952268,-0.014247245299569606,0.00026121903657190363,0.13253897120765187,0.02247038558657941,-0.13345805090737106,-0.075401595452075,0.05061003134163058,0.06051941913279305,-0.008913868348045284,-0.0005185159420313329,-0.03281949417007401,0.07594687764501716,-0.0746204289624967,0.02301654500213859,0.050551293022436175,-0.1023147429211317,0.09287222220607141,0.07674935487121932,0.09579887520622944,0.0703136323248671,-0.12135830008459789,0.06749583827788319,-0.0660347246217673,0.17930614394827785,0.12867133856649063,0.16755174092032243,0.08558556338772305,-0.04062263447631294,-0.04198697416067554,-0.03620250496133177,-0.0025918618397857535,-0.11018544663416638,1.0,-0.0022582333826758104,0.002635534168134845,0.032778018534039784,-0.009576595168402188,0.06081007588575474,0.03173271156791791,0.34444079724529003,-0.0004075194019608922,-0.026491172213763178,0.08720690750675128,0.06869293171265659,0.15177587689363792,0.038649265574102344,-0.023080629934572147,0.022689285389708637
Census_IsFlightingInternal,-0.0004257984442733111,-1.3882434291382425e-05,0.0005539124115587866,-0.00046356297451123445,-0.00021074602558366755,0.0008004446105662107,-0.0013798395331274884,-0.0005492063033885471,0.00044531098511821094,0.000168357010865889,0.0014968427781699909,0.0004050585325327267,0.0007106003171390289,-0.0012742623679836528,-0.0008297096404693715,0.0016320514434068052,-0.000801283773863336,0.001887595348345846,-0.0037032048103139165,0.0020712073338647282,0.00346400661913295,-0.0031653839775478403,0.0010119245759637146,-3.783882643418302e-05,-9.901507913286649e-06,0.00065462211117638,-0.0005130348108959029,0.0005433459243709342,-5.420370124197326e-06,0.00013223326383285174,-1.2852623956408793e-05,0.00015180080227725497,0.0016337280087103,-0.0004897876814038783,0.0003435473099638411,0.0010829728494606797,-3.0892585499756313e-06,0.0011275900786327476,-0.0006167208214020952,0.000835472567797261,-0.0010586464779408196,0.0014223672407259746,5.992219779806598e-05,-6.189893587780328e-05,0.00016171830799018103,0.0006096495427974557,-0.00025796702590165864,0.0016321147025630733,0.002054219923703518,0.001823767636555191,-0.0013301534955583408,-0.00265414500165083,-0.002836000136603461,-0.0007183199019459549,-0.0007417311054266814,-0.0006478919451835989,0.0012088670547820348,-7.278195445034209e-05,-0.0014898252898013936,-0.0022582333826758104,1.0,-5.120584257160897e-06,0.014848351644721257,0.04641964112155317,0.0010952190795566793,0.0002050754164966557,-0.0023816699058003157,-3.029808121967564e-06,0.004371153898202409,0.0012284210295539079,0.0014177502372626672,-0.0008435057946749813,-0.0007848209686590285,0.0013809509551955463,0.0009798671621501424
